Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,math
2,1,3,3,4,4,3,3,1,3,1,5,3,3,1,3,3,4,3,4,3,3,3,5,1,5,3,1,2,3,3,2,1,4,3,3,2,2,5,3,115
2,5,2,4,1,4,4,1,5,5,4,3,1,2,3,3,5,5,3,2,3,2,1,4,1,4,2,5,1,3,2,3,2,4,2,5,3,1,3,1,98
3,4,4,4,2,4,4,3,1,4,5,4,1,2,4,2,4,5,4,3,2,2,4,4,2,4,1,3,2,2,1,2,4,2,3,4,1,3,2,4,103
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,80
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
4,5,1,2,4,2,2,5,4,5,1,5,2,4,2,5,2,4,5,3,1,5,1,5,4,5,4,3,2,2,4,1,2,5,1,4,2,2,5,3,112
1,1,4,1,3,5,3,4,5,4,1,5,2,1,1,5,3,3,2,1,1,3,1,5,1,5,5,3,2,3,4,5,4,5,5,1,1,1,4,5,113
5,1,5,1,1,1,5,1,5,3,5,5,1,1,5,1,5,1,1,1,1,1,5,5,1,5,1,4,1,4,1,1,5,1,5,1,4,5,1,5,109
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
3,1,1,3,5,1,0,4,2,3,1,3,4,1,2,4,1,2,0,3,3,4,5,3,0,3,4,3,2,1,4,2,5,4,1,4,1,3,4,4,137
1,4,3,2,3,4,1,5,5,3,2,5,5,1,1,5,1,5,5,2,2,5,4,5,1,5,5,5,5,2,4,1,3,5,1,2,5,1,5,1,114
0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,102
1,2,3,3,4,2,3,4,2,4,2,4,3,2,2,4,2,4,2,2,2,4,4,4,1,5,2,3,2,2,2,4,4,4,2,2,4,1,4,2,116
2,4,4,4,1,3,3,4,1,5,3,3,1,3,5,3,4,5,3,3,1,1,3,4,2,4,1,3,3,1,1,4,3,3,1,3,3,1,2,2,98
2,3,4,3,3,4,2,3,1,5,4,5,2,4,2,2,4,5,2,2,2,2,2,3,2,4,2,3,2,3,2,4,2,2,2,3,2,2,2,2,101
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,146
3,5,4,4,3,4,3,2,2,5,4,3,3,2,2,2,4,4,2,2,2,5,2,3,1,4,3,3,3,3,2,4,2,2,4,5,4,2,1,2,104
5,4,2,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,117
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
3,1,4,2,2,4,4,5,3,3,3,4,3,2,1,3,3,1,1,3,2,5,3,3,3,5,2,2,2,1,3,5,2,5,2,3,3,1,4,3,116
2,2,3,3,5,3,4,0,2,3,3,3,2,5,5,3,3,3,2,2,4,3,4,3,5,2,2,2,4,4,2,3,3,2,5,4,4,2,3,2,74
3,3,5,4,4,2,3,2,4,4,5,5,4,2,5,2,4,3,4,2,4,3,4,4,2,4,3,4,2,3,3,1,4,2,4,3,1,3,2,4,104
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,148
4,2,4,3,4,3,3,2,5,1,4,1,4,3,4,2,4,3,4,2,4,2,2,2,2,2,2,2,4,5,2,2,5,2,3,1,5,4,2,2,119
2,3,2,2,4,3,2,4,2,3,2,4,3,2,2,2,3,4,4,4,2,4,4,4,3,4,4,4,2,2,2,2,4,3,2,2,3,2,4,3,118
3,4,3,3,4,4,1,2,2,2,3,3,3,3,3,4,3,1,2,1,3,3,4,5,3,4,1,4,1,1,1,3,4,1,3,4,1,2,3,1,107
3,3,3,3,3,2,4,4,4,4,2,4,4,2,2,4,3,3,4,3,3,4,4,4,1,4,3,3,2,3,3,2,2,4,2,3,3,2,4,3,117
3,5,2,5,2,0,0,0,0,0,5,2,1,1,0,0,0,0,0,0,4,5,5,3,0,0,0,0,0,0,3,1,4,4,0,0,0,0,0,0,92
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
1,5,3,5,1,1,3,2,1,5,2,4,1,4,4,3,4,5,4,2,2,2,5,4,2,4,1,4,1,3,1,4,3,2,3,4,3,2,2,4,96
3,3,5,3,4,1,3,4,4,2,4,3,3,1,5,1,3,4,1,3,1,3,3,3,1,1,2,3,1,2,3,2,4,1,3,3,2,4,1,4,119
1,1,5,5,4,4,5,3,3,5,2,4,2,3,2,3,1,5,3,3,3,2,4,5,3,5,5,3,1,3,4,2,4,4,4,4,3,1,3,4,108
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
3,2,2,5,3,4,3,1,2,5,1,5,4,2,2,4,1,3,5,3,3,5,3,2,1,3,2,4,2,2,2,1,3,3,3,1,3,2,4,3,122
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,145
2,0,2,4,1,1,2,3,4,5,1,4,3,2,1,5,1,3,5,4,2,3,3,4,1,4,1,3,2,3,2,4,3,4,3,3,3,2,5,3,114
1,3,5,5,2,5,2,3,1,5,3,2,1,5,4,4,5,5,3,2,2,1,2,5,3,5,1,3,2,1,1,4,2,2,2,3,3,1,2,1,91
4,5,1,5,1,4,4,2,1,5,4,4,1,2,4,4,5,5,4,3,2,2,3,4,1,3,1,4,2,2,1,2,3,4,4,5,2,3,2,4,100
3,3,4,4,2,4,5,2,4,5,4,5,2,4,4,5,5,3,5,1,1,2,3,5,3,5,1,4,2,4,1,3,3,4,4,3,5,2,1,3,92
5,2,3,4,2,0,0,0,0,0,3,4,2,1,2,0,0,0,0,0,2,3,5,4,3,0,0,0,0,0,1,1,5,4,0,0,0,0,0,0,102
3,4,4,1,3,5,5,2,3,2,3,2,3,4,2,1,3,2,3,3,3,0,1,1,4,1,2,5,4,4,5,4,2,1,3,3,5,4,3,3,76
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
4,1,1,2,1,4,2,4,1,1,2,4,3,2,2,4,2,1,4,3,2,3,3,4,2,4,1,2,1,3,1,4,4,4,3,4,2,3,3,3,119
2,2,2,2,4,4,2,4,4,3,2,5,4,2,2,4,2,2,4,3,0,4,4,4,2,4,3,3,3,4,3,2,3,4,3,2,4,3,4,4,121
0,3,5,1,3,1,1,1,1,3,1,3,3,3,5,1,5,1,1,1,3,5,1,2,1,5,5,0,1,1,5,3,1,1,1,1,5,1,1,1,90
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
4,5,4,5,2,3,4,2,1,4,3,4,2,4,4,2,4,1,3,3,2,3,4,4,3,4,1,4,2,4,2,4,5,2,1,4,2,4,2,3,99
5,3,5,4,3,2,5,2,2,3,5,5,2,1,5,1,2,4,5,1,2,4,5,4,2,2,3,4,3,5,2,1,5,2,5,1,0,5,2,5,72
2,4,1,2,5,3,2,5,5,2,2,5,2,2,2,5,1,2,5,5,5,4,4,5,1,5,5,1,1,3,5,2,2,5,1,1,1,2,5,4,122
4,3,5,4,4,2,2,3,4,5,4,5,1,3,5,3,5,5,4,2,3,1,3,3,1,5,1,3,1,3,1,3,3,1,3,4,3,4,1,2,94
1,3,1,5,1,1,4,1,1,5,1,4,1,1,5,1,5,5,5,2,1,1,5,5,1,5,1,5,1,1,1,5,5,5,4,1,1,1,1,2,104
3,4,2,3,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,4,3,4,4,0,0,0,0,0,0,3,1,4,4,0,0,0,0,0,0,91
2,5,1,5,1,2,4,4,3,5,3,5,1,4,5,2,4,5,1,4,1,1,4,1,1,5,1,4,1,2,2,4,3,3,2,4,4,1,2,3,102
5,5,1,5,1,4,5,1,1,3,5,5,2,1,1,4,4,5,5,3,2,1,2,4,1,5,1,5,1,3,2,1,4,1,1,5,5,4,1,3,104
5,1,5,1,4,1,5,1,5,1,4,5,5,1,5,1,5,1,5,5,1,1,5,3,1,5,5,5,1,5,5,1,1,2,5,1,5,5,2,5,109
1,3,3,4,3,1,1,5,2,5,1,3,3,3,1,4,1,5,3,5,1,5,4,4,1,5,3,3,1,3,4,3,2,0,3,4,1,1,5,3,78
2,2,5,2,3,1,4,2,4,5,5,4,2,2,5,1,5,1,2,1,3,2,2,3,4,5,1,3,1,3,1,2,3,1,3,1,3,3,1,3,109
1,3,4,1,4,1,2,1,5,4,3,5,5,3,1,3,1,3,1,5,3,5,3,3,1,3,3,3,1,0,3,3,5,3,3,1,3,1,5,5,79
1,1,5,5,5,1,5,1,5,5,5,5,1,1,5,1,5,5,1,1,1,1,5,5,1,5,1,1,5,1,1,5,1,1,5,1,5,1,1,1,97
2,3,2,4,4,4,2,3,3,4,4,4,4,4,4,1,4,4,2,3,2,2,2,2,1,4,3,4,1,3,1,4,2,2,2,3,2,1,1,2,101
4,3,2,4,1,4,4,1,2,4,4,2,0,2,4,1,2,5,4,2,3,4,4,4,1,5,2,2,2,3,1,3,2,1,4,3,4,2,2,4,104
3,4,1,3,3,2,3,3,5,4,1,3,3,3,1,4,2,3,4,4,3,4,5,4,1,5,1,3,2,3,3,4,1,5,4,2,3,2,1,4,118
5,5,4,2,1,1,5,2,5,4,5,4,4,5,4,1,5,5,1,1,1,2,5,5,2,5,2,5,1,1,4,1,2,1,4,1,2,5,1,5,95
5,1,4,2,4,1,5,2,2,2,4,5,2,1,5,2,5,4,5,1,2,4,5,5,1,2,2,3,1,3,1,1,5,1,4,1,1,5,1,5,114
2,3,2,3,3,3,2,5,2,4,2,4,3,4,2,5,3,1,3,3,2,3,5,4,1,5,1,3,3,2,2,4,2,4,2,4,4,1,4,3,113
3,4,1,5,1,2,4,2,1,5,3,1,2,3,4,3,4,5,3,2,2,3,5,3,1,4,1,3,1,3,1,2,3,2,4,3,2,3,3,3,113
3,2,3,3,3,2,3,4,4,4,1,4,4,4,2,4,2,3,2,4,2,4,4,4,1,5,4,3,3,3,4,4,2,5,3,2,3,3,5,3,115
3,3,2,3,3,2,4,3,4,4,4,2,3,2,3,2,4,4,3,2,3,2,1,1,3,1,2,2,3,4,3,2,4,2,4,3,3,3,2,3,124
0,5,4,4,4,3,5,3,4,5,4,3,3,2,4,1,3,3,2,4,0,3,4,3,1,4,2,3,2,4,3,1,3,2,4,3,2,4,2,4,78
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
1,2,4,3,3,4,3,3,5,4,4,5,3,4,4,2,3,2,2,2,4,3,1,5,1,5,2,5,3,0,3,5,2,3,2,3,2,1,2,1,89
5,4,4,5,4,1,2,1,4,5,3,1,1,1,4,4,5,5,5,3,2,1,5,4,2,1,1,5,1,1,1,4,2,3,2,4,3,2,2,4,106
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,79
5,1,4,3,4,1,5,4,4,2,4,4,3,1,4,1,3,2,4,3,2,2,5,4,1,4,1,4,1,1,2,2,4,2,4,2,2,5,1,5,117
5,3,2,4,4,5,4,4,2,4,4,2,2,1,4,1,4,4,4,3,4,2,1,1,2,1,4,2,2,3,3,3,4,1,3,4,4,5,1,4,116
3,2,3,4,5,2,2,3,2,5,2,4,2,2,2,5,2,4,5,4,2,4,4,5,1,5,5,4,2,2,3,3,2,4,3,2,4,2,4,2,114
3,2,3,2,2,3,4,5,4,5,1,5,2,4,1,3,2,2,5,5,1,3,3,5,5,4,4,5,3,3,5,4,2,5,1,5,5,2,5,3,108
3,4,2,3,1,1,3,1,2,4,2,4,1,3,3,3,5,4,3,3,1,1,5,4,3,2,1,4,2,3,3,3,2,3,4,5,3,1,3,5,113
1,3,2,5,1,5,1,1,1,5,4,5,4,1,3,2,4,5,3,1,1,2,1,4,1,5,1,3,1,2,1,4,1,3,1,5,3,1,1,1,95
1,1,5,1,5,5,3,5,5,1,1,5,5,5,1,5,1,1,5,5,5,5,1,5,3,5,5,5,3,3,5,5,1,5,5,5,3,1,5,5,107
4,2,3,2,4,2,4,2,3,5,1,4,2,2,2,4,2,5,2,2,1,4,4,5,1,4,2,4,1,3,1,2,2,4,2,2,4,3,4,2,116
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
5,2,5,2,5,1,3,3,3,2,5,5,4,1,5,1,5,5,1,1,1,1,5,5,1,5,5,1,1,3,2,1,5,1,5,4,1,5,1,5,106
3,1,4,1,5,1,5,1,5,3,4,5,5,1,5,2,4,1,4,2,1,5,5,5,1,5,5,5,1,5,5,1,3,1,5,1,1,2,1,5,112
5,4,4,3,1,4,5,1,4,4,5,1,1,4,5,1,5,4,1,1,2,2,2,4,2,4,1,4,2,2,1,1,4,1,1,2,2,5,1,1,101
3,2,3,3,3,4,3,4,2,2,3,4,2,2,4,1,3,5,1,2,2,3,3,5,2,5,3,4,2,1,1,3,2,2,3,2,5,1,2,2,103
3,3,2,3,4,4,2,3,4,3,2,4,4,2,2,5,2,3,2,4,2,4,4,4,3,5,4,3,2,2,4,4,2,5,3,4,2,2,4,2,111
3,5,1,3,2,1,3,2,4,5,4,5,3,3,4,3,4,4,3,2,3,3,4,2,1,5,2,3,2,3,1,3,4,1,3,5,2,3,1,4,105
3,2,5,2,3,1,1,1,4,5,4,3,2,3,4,4,5,2,3,3,3,1,5,4,1,3,1,3,3,3,1,3,3,2,4,1,2,3,1,5,110
4,2,3,2,1,5,4,3,3,4,2,5,2,1,2,3,4,3,5,1,3,2,1,4,2,5,1,5,3,4,3,1,4,2,2,2,4,4,1,1,109
1,4,5,5,1,3,1,5,1,5,5,5,2,3,5,3,5,5,1,3,3,1,3,5,1,4,1,4,1,1,1,3,1,1,3,5,1,1,1,3,91
2,2,3,4,4,4,2,4,1,3,2,5,4,3,3,3,3,4,4,4,3,3,4,3,3,5,3,3,2,3,4,5,3,3,3,2,3,1,3,3,106
4,3,4,2,3,1,4,4,3,3,1,4,3,1,4,1,4,3,4,2,2,2,4,4,2,4,3,2,2,4,3,1,2,1,4,2,4,3,1,4,119
4,1,2,4,3,2,2,2,2,4,1,4,4,2,1,4,2,3,4,4,1,5,4,5,1,5,2,4,1,2,2,3,3,5,2,2,2,2,4,3,118
3,1,2,1,4,4,3,2,5,1,1,5,5,5,2,3,1,1,4,5,1,3,3,3,1,5,0,3,2,3,5,2,2,2,3,2,2,1,3,4,131
3,1,2,4,4,1,5,2,4,5,5,4,1,1,4,2,5,2,5,4,3,1,5,4,1,5,1,5,1,1,1,1,4,3,4,1,1,1,3,5,113
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
3,3,3,5,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,5,4,2,3,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,86
3,1,5,5,1,5,3,1,3,3,5,5,3,3,1,3,5,5,1,3,3,1,5,5,3,3,5,3,1,1,1,3,3,3,3,5,1,5,1,3,99
3,3,3,4,2,4,3,2,1,4,4,5,2,4,4,2,3,5,3,3,3,3,2,3,2,4,2,3,2,4,1,3,3,1,3,4,3,2,1,3,101
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
3,1,5,2,4,5,4,3,4,2,4,5,3,5,4,1,4,2,1,1,1,2,1,5,2,5,3,4,1,3,3,5,2,1,4,2,1,3,1,4,91
2,1,4,1,4,5,3,2,4,1,2,5,5,4,2,4,2,2,4,3,1,4,2,4,1,5,5,4,2,2,4,2,2,4,3,1,2,2,4,5,114
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,95
4,2,1,4,2,2,2,2,1,5,4,4,2,2,5,3,4,4,4,3,2,1,3,4,1,5,1,3,2,2,1,4,2,1,4,5,3,2,1,2,101
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
1,2,1,1,5,2,1,5,1,2,1,4,4,1,1,5,1,5,5,4,1,5,5,5,1,5,5,3,1,1,3,2,5,5,1,1,3,2,5,5,128
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
3,4,1,5,1,5,1,2,1,5,2,3,3,3,3,1,1,4,1,2,1,1,4,5,1,5,1,1,4,2,1,4,2,1,1,2,3,2,1,1,107
2,1,5,3,2,3,3,2,4,5,2,1,1,5,5,3,2,3,5,3,2,1,1,5,1,5,1,3,5,1,1,5,2,2,5,1,5,1,3,2,99
2,3,2,3,3,2,3,3,4,2,4,4,3,3,3,4,3,3,2,4,2,5,4,4,1,3,4,3,2,3,3,3,3,4,3,3,2,2,4,4,115
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
5,3,4,2,2,4,5,2,4,3,5,4,1,4,4,1,4,2,2,2,2,2,3,5,2,3,2,3,2,4,4,2,2,1,5,1,3,5,1,5,104
3,5,5,5,4,5,1,1,5,5,1,2,4,1,1,1,5,5,2,4,1,1,1,2,3,5,5,5,2,0,5,5,1,1,2,4,1,4,1,1,91
4,3,3,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,124
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,147
1,4,4,3,2,2,3,5,3,4,1,4,5,2,2,4,1,3,4,0,2,4,2,5,1,5,2,2,4,0,2,3,4,5,3,2,1,2,4,4,86
3,5,2,5,1,5,5,4,1,5,3,4,2,3,4,3,4,5,5,3,1,1,1,4,1,2,1,5,3,3,1,4,5,1,3,5,3,2,1,2,98
4,1,3,5,1,2,3,2,1,5,4,4,1,1,5,2,4,5,5,2,3,2,4,3,2,3,1,3,1,2,2,2,3,2,4,4,1,2,2,3,112
4,4,3,3,2,1,4,3,4,4,4,4,2,1,4,1,4,3,5,2,2,3,4,3,3,4,2,2,2,2,2,1,2,2,5,2,2,4,1,5,119
4,4,2,3,4,3,2,4,4,4,2,3,4,2,2,5,2,4,4,5,2,5,3,3,1,4,2,4,1,4,3,4,3,4,3,2,3,3,4,3,116
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
5,1,3,2,4,1,4,2,4,3,4,4,4,1,4,1,3,2,5,3,2,3,5,5,1,4,4,3,1,2,4,1,2,1,4,1,2,5,1,5,118
2,3,3,3,2,2,3,3,3,5,2,4,4,2,2,3,2,3,4,3,2,4,4,4,1,4,3,3,2,2,2,2,2,4,3,2,2,2,3,4,120
3,4,2,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,148
4,2,2,2,3,2,4,2,2,4,1,5,4,3,1,4,1,4,2,2,2,4,4,2,2,5,2,2,2,2,2,2,4,4,2,2,1,2,5,3,126
1,3,2,3,3,1,2,4,2,5,1,4,5,1,3,5,3,4,5,4,3,3,5,5,2,5,2,3,1,2,2,3,2,4,4,3,3,1,4,3,117
3,5,3,5,1,4,2,3,1,5,3,4,2,1,4,2,2,5,4,3,2,1,4,5,4,4,1,2,3,3,1,2,3,2,3,5,3,2,1,3,105
5,2,4,2,2,2,4,4,5,4,3,5,2,2,4,4,4,2,5,2,2,2,4,4,1,5,1,5,1,2,1,1,2,2,2,1,2,5,2,2,108
3,5,4,3,1,3,1,1,3,5,3,4,1,3,4,4,5,5,4,1,1,3,3,5,1,3,1,3,1,5,1,5,1,2,1,5,3,4,3,1,92
1,1,3,1,5,1,1,5,4,3,1,4,5,2,1,4,4,3,5,5,3,4,3,4,2,5,1,3,3,3,5,3,2,5,3,1,3,2,5,4,123
5,2,5,5,1,5,5,1,1,1,4,0,2,4,4,1,4,5,5,1,1,5,1,5,1,5,3,5,1,2,2,4,4,2,1,4,4,4,2,2,145
0,2,1,2,5,2,4,1,5,2,1,5,5,4,2,5,1,4,4,4,1,2,3,5,1,5,5,3,3,2,5,3,2,5,4,1,2,2,4,3,72
5,3,5,3,2,4,0,0,0,0,1,5,4,3,3,3,3,0,0,0,2,4,3,3,1,4,2,0,0,0,2,3,4,4,1,2,4,0,0,0,74
3,3,4,4,3,3,3,5,2,5,1,5,3,1,2,3,2,4,4,3,2,4,4,4,2,3,3,3,3,3,2,2,3,4,3,3,3,2,4,3,115
3,2,1,4,1,2,4,4,1,5,2,5,4,1,2,4,2,4,2,4,2,5,2,4,2,5,1,2,1,4,2,4,2,4,4,2,2,2,4,5,121
3,1,4,3,2,3,4,4,2,5,1,5,4,4,1,3,1,4,3,3,2,5,3,4,1,4,2,3,1,3,2,4,3,4,3,2,4,3,3,3,115
3,3,1,3,4,3,4,4,3,2,3,4,4,3,2,4,2,3,4,4,2,4,4,4,1,4,4,5,2,2,3,3,3,4,3,2,3,3,4,3,117
2,1,1,2,4,2,2,3,5,4,4,2,5,4,2,4,2,2,4,5,2,5,5,5,1,5,3,4,4,1,3,3,5,5,3,4,1,3,5,3,116
2,5,4,5,1,5,3,1,1,5,2,5,1,4,5,2,5,5,4,1,2,2,1,5,1,4,1,5,1,1,1,3,2,1,1,5,4,2,1,1,83
2,2,2,2,2,3,3,4,2,2,4,3,5,3,0,5,1,2,1,4,2,5,5,5,2,4,5,3,2,1,4,3,1,5,0,5,3,1,5,1,108
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
1,1,1,5,3,1,3,3,3,5,2,4,3,1,5,5,3,3,5,5,3,4,5,2,1,4,3,4,1,1,4,3,2,5,2,1,2,1,4,2,120
5,1,3,3,4,3,4,3,4,4,4,5,3,1,3,1,3,3,3,3,2,3,3,3,2,3,3,4,2,3,2,2,3,1,4,2,3,4,1,4,115
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,148
2,3,4,2,3,2,2,4,3,4,3,4,2,2,3,4,3,4,5,4,2,4,4,4,2,4,2,3,2,3,4,2,2,4,3,3,3,2,5,3,114
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,149
3,3,5,4,2,3,3,2,2,3,5,5,3,3,4,2,4,4,3,3,3,2,4,3,2,4,1,3,3,3,3,3,3,1,3,3,4,3,2,3,102
3,1,5,3,4,1,2,4,4,2,5,2,1,1,4,1,4,4,3,4,2,4,5,4,2,4,5,5,1,3,4,1,4,1,4,1,2,4,1,5,111
4,3,3,3,2,3,2,4,4,4,1,5,3,2,3,4,3,3,2,4,2,4,4,4,1,4,3,3,3,3,4,2,4,4,3,2,3,2,3,3,113
1,2,3,2,5,4,2,4,5,3,2,5,4,3,2,5,2,2,3,4,3,4,4,4,1,5,5,3,2,3,4,5,3,5,4,2,4,3,4,4,110
3,4,4,5,1,5,3,3,2,5,5,5,1,4,4,4,4,3,5,1,1,2,2,5,1,5,1,5,1,1,1,2,3,2,1,5,3,3,2,1,87
3,2,1,2,4,2,4,5,2,2,1,5,3,3,2,5,1,4,5,4,1,4,3,5,1,2,1,5,1,4,2,2,2,5,2,1,2,2,5,2,126
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
4,4,3,5,1,2,3,2,4,5,3,3,1,3,3,3,3,5,3,3,3,3,4,3,2,3,1,3,1,2,1,4,4,2,3,4,1,3,2,3,110
3,2,5,2,5,3,5,1,5,1,5,2,5,5,5,1,1,3,1,3,4,3,3,3,3,3,5,3,5,5,5,4,4,1,5,1,5,2,1,3,106
4,3,4,3,3,5,3,4,1,3,3,4,2,5,4,2,2,5,4,4,2,2,1,4,2,5,1,1,1,3,1,4,1,2,3,2,1,4,1,2,101
1,1,1,1,3,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,4,1,1,1,4,3,1,1,1,1,135
4,2,2,2,1,4,4,4,1,4,4,4,4,4,2,4,2,2,2,4,2,4,4,4,3,4,2,4,2,3,4,4,2,4,3,2,4,4,4,3,109
4,3,5,3,2,1,4,1,4,5,4,3,3,1,4,2,4,5,4,4,1,2,5,3,2,4,2,2,2,2,5,2,2,2,3,3,5,3,2,5,109
5,3,2,2,4,3,1,1,5,1,5,1,5,3,5,1,5,4,1,1,5,5,3,5,1,2,5,5,1,1,4,3,1,1,3,3,3,4,1,2,103
3,3,4,1,3,2,3,2,5,3,2,2,3,3,3,4,2,1,3,4,2,5,2,4,2,4,4,3,2,2,3,3,3,4,3,2,2,3,5,4,119
1,1,2,1,5,1,4,2,5,1,2,5,5,4,2,1,1,4,1,4,1,5,4,2,1,5,5,5,2,2,2,1,2,4,2,1,5,1,2,5,124
